transaction_id,timestamp,merchant_id,amount,payment_method,location,device_id,customer_id,transaction_status,fraud_label
T14CACE46ED3F,2025-02-21 14:28:14,M0011,3064.63,Credit Card,Surat,D01187,C00677,SUCCESS,0
TB0DF737464BD,2025-02-21 14:28:40,M0036,2678.31,Net Banking,Chennai,D00330,C03391,SUCCESS,0
TD29D3C32B166,2025-02-21 14:28:45,M0044,485.2,Net Banking,Pune,D_FRAUD_DEVICE,C01121,SUCCESS,1
TE2E042FB714C,2025-02-21 14:28:54,M0044,442.42,UPI,Pune,D01878,C00097,SUCCESS,0
T5C0F64A4329D,2025-02-21 14:29:08,M0042,5311.51,UPI,Bengaluru,D02706,C00291,FAILED,0
T746DB11A9561,2025-02-21 14:30:26,M0026,596.11,UPI,Jaipur,D01000,C00091,SUCCESS,0
T2DBFE062FC44,2025-02-21 14:30:42,M0018,3167.21,Debit Card,Mumbai,D01817,C00347,SUCCESS,0
T774195F380CF,2025-02-21 14:33:20,M0011,3035.05,Wallet,Surat,D00308,C00241,FAILED,0
T21D4C78752ED,2025-02-21 14:33:45,M0025,1259.02,Wallet,Delhi,D03241,C00065,SUCCESS,0
T3E4382021FCE,2025-02-21 14:33:53,M0033,5866.84,Debit Card,Hyderabad,D02249,C02743,SUCCESS,0
TAE5A58AB83CC,2025-02-21 14:33:55,M0048,722.17,Net Banking,Hyderabad,D02913,C03072,SUCCESS,0
T5355C86CDFAA,2025-02-21 14:34:46,M0015,574.01,UPI,Delhi,D01728,C02427,SUCCESS,0
TC95BC459CA36,2025-02-21 14:34:47,M0032,1458.4,UPI,Pune,D02737,C03314,SUCCESS,0
T44D1582EE4F9,2025-02-21 14:35:53,M0023,453.49,Net Banking,Jaipur,D01348,C01801,SUCCESS,0
T30008CA6E840,2025-02-21 14:35:59,M0042,4671.94,Credit Card,Bengaluru,D03217,C01808,FAILED,0
T8595B17C537A,2025-02-21 14:36:08,M0034,2911.94,UPI,Ahmedabad,D03559,C03066,SUCCESS,0
T856854AB967A,2025-02-21 14:37:23,M0041,878.05,Credit Card,Indore,D03344,C02719,SUCCESS,0
TD365191D5194,2025-02-21 14:37:31,M0046,4059.91,Net Banking,Chennai,D01733,C03827,SUCCESS,0
T9ECD448F3E5B,2025-02-21 14:37:33,M0055,2202.92,UPI,Kolkata,D03790,C00164,SUCCESS,0
TEDB4D3E7DD1C,2025-02-21 14:38:45,M0040,611.84,UPI,Indore,D02378,C02736,SUCCESS,0
T8CC87BBED358,2025-02-21 14:38:48,M0018,4197.28,Wallet,Mumbai,D02729,C00629,SUCCESS,0
T788B28CAFA4C,2025-02-21 14:40:12,M0029,3509.23,Credit Card,Surat,D01664,C00489,FAILED,0
T63A5B1DD5DD2,2025-02-21 14:41:33,M0050,1687.4,UPI,Jaipur,D04257,C03153,SUCCESS,0
T411C34BB8426,2025-02-21 14:42:25,M0021,2130.88,Wallet,Hyderabad,D04428,C03552,SUCCESS,0
TB8A357C59A2B,2025-02-21 14:42:40,M0050,2001.78,UPI,Ahmedabad,D01467,C01291,SUCCESS,0
T0CC96445C0E6,2025-02-21 14:43:51,M0054,1395.34,Credit Card,Delhi,D00481,C02833,SUCCESS,0
T19680D9CF724,2025-02-21 14:44:36,M0041,740.68,UPI,Indore,D00952,C01305,SUCCESS,0
T290F7E41C1B9,2025-02-21 14:45:02,M0022,2361.32,UPI,Hyderabad,D03377,C02915,SUCCESS,0
TD3FC130D1AF6,2025-02-21 14:45:49,M0022,880.32,Debit Card,Hyderabad,D03998,C03252,SUCCESS,0
T66AD76902D57,2025-02-21 14:46:01,M0009,2536.97,Credit Card,Nagpur,D03242,C02623,SUCCESS,0
T5082D8202363,2025-02-21 14:46:30,M0038,962.25,Debit Card,Kochi,D01498,C03270,SUCCESS,0
TBBC0B37260FA,2025-02-21 14:47:07,M0021,3370.49,UPI,Hyderabad,D00356,C03180,SUCCESS,0
T1394396EBF14,2025-02-21 14:47:35,M0022,1926.24,Net Banking,Hyderabad,D02677,C02922,SUCCESS,0
T322257F32908,2025-02-21 14:48:26,M0001,1731.05,Debit Card,Surat,D01174,C00225,SUCCESS,0
TD8B319491E1E,2025-02-21 14:48:41,M0058,974.45,Credit Card,Nagpur,D04473,C02329,SUCCESS,0
T46BA7FEC6CB1,2025-02-21 14:49:13,M0048,1823.25,Wallet,Hyderabad,D03617,C02477,SUCCESS,0
TCF8402651393,2025-02-21 14:49:53,M0005,257.34,UPI,Chennai,D00525,C00342,SUCCESS,0
T281C7F40C252,2025-02-21 14:50:19,M0057,1871.72,Credit Card,Kolkata,D02517,C00666,SUCCESS,0
T33BAC29DF45C,2025-02-21 14:50:31,M0037,3854.17,Debit Card,Surat,D01414,C02006,SUCCESS,0
TECF2D0AC4CC8,2025-02-21 14:50:34,M0055,3159.06,UPI,Kolkata,D02624,C03853,SUCCESS,0
TD2363768311F,2025-02-21 14:50:51,M0040,605.11,Credit Card,Indore,D02171,C02794,SUCCESS,0
T6303DBAADA19,2025-02-21 14:51:46,M0021,2423.44,UPI,Hyderabad,D03013,C03362,SUCCESS,0
T504C0A4149AC,2025-02-21 14:52:02,M0036,3779.23,Credit Card,Chennai,D02741,C01646,SUCCESS,0
T4550D96B60E5,2025-02-21 14:52:37,M0039,783.6,UPI,Mumbai,D03572,C02559,SUCCESS,0
T356A1B9865A5,2025-02-21 14:53:04,M0003,2176.57,UPI,Mumbai,D00458,C02234,SUCCESS,0
T66EB99B07093,2025-02-21 14:53:26,M0043,1316.25,Wallet,Nagpur,D01310,C02254,SUCCESS,0
TC5FD2B473C8D,2025-02-21 14:53:48,M0053,2508.95,Credit Card,Pune,D04250,C00044,SUCCESS,0
T3724E5FE0E51,2025-02-21 14:53:52,M0009,4415.27,UPI,Nagpur,D03281,C02401,SUCCESS,0
TE5125B255B50,2025-02-21 14:54:07,M0036,1856.11,Credit Card,Chennai,D03494,C00242,SUCCESS,0
TC324A15039A5,2025-02-21 14:54:24,M0057,4908.77,Debit Card,Kolkata,D00591,C03485,SUCCESS,0
T63761927D20F,2025-02-21 14:54:46,M0014,765.84,UPI,Jaipur,D02606,C03098,SUCCESS,0
T2C8397CA5CF0,2025-02-21 14:55:03,M0038,2112.51,Credit Card,Kochi,D01247,C02573,SUCCESS,0
TA5F5A5D1AD2A,2025-02-21 14:55:56,M0057,3603.46,Credit Card,Bengaluru,D01197,C03158,SUCCESS,0
TC368DAD532FD,2025-02-21 14:55:57,M0039,2447.07,Credit Card,Mumbai,D04093,C00440,SUCCESS,0
T6C8A28A1EDE6,2025-02-21 14:56:02,M0024,1548.88,Debit Card,Lucknow,D03872,C03310,SUCCESS,0
TBE926C4BB666,2025-02-21 14:56:19,M0039,872.51,Credit Card,Mumbai,D01827,C03949,SUCCESS,0
T5677BA53D01C,2025-02-21 14:56:36,M0057,4694.94,UPI,Kolkata,D03127,C03011,SUCCESS,0
T933E41BC243C,2025-02-21 14:56:38,M0030,3292.1,UPI,Nagpur,D00353,C01524,FAILED,0
TC142C349301A,2025-02-21 14:56:48,M0034,2149.22,Credit Card,Ahmedabad,D04159,C03364,SUCCESS,0
T04D7FC3DBBD4,2025-02-21 14:56:49,M0013,2160.29,UPI,Chandigarh,D02682,C02328,SUCCESS,0
T9D7A4122F602,2025-02-21 14:57:09,M0022,1691.19,UPI,Hyderabad,D01812,C00153,SUCCESS,0
TD303B93C6E4F,2025-02-21 14:57:19,M0008,322.61,UPI,Bengaluru,D02353,C03863,SUCCESS,0
TA8BA5935F9E6,2025-02-21 14:57:40,M0052,2344.91,UPI,Delhi,D02883,C02437,SUCCESS,0
T4FC7B3D77F93,2025-02-21 14:58:11,M0032,2144.87,Wallet,Pune,D02137,C03876,SUCCESS,0
T1BBABDBD6365,2025-02-21 14:58:18,M0020,330.5,UPI,Delhi,D00808,C03354,SUCCESS,0
T3A40628D2656,2025-02-21 14:58:49,M0055,1731.45,Debit Card,Kolkata,D02982,C03732,SUCCESS,0
T4459DBF09A0C,2025-02-21 14:59:44,M0044,202.92,UPI,Pune,D_FRAUD_DEVICE,C03570,FAILED,1
T55EFBD0D5999,2025-02-21 15:00:41,M0050,1595.07,Credit Card,Kolkata,D04415,C03689,SUCCESS,0
T558CE3EF0BB2,2025-02-21 15:01:31,M0051,531.68,UPI,Delhi,D00366,C00144,SUCCESS,0
T1DFB6908A47E,2025-02-21 15:02:14,M0006,1244.57,UPI,Hyderabad,D04080,C02502,SUCCESS,0
T78C32AD2B37F,2025-02-21 15:02:27,M0016,3011.12,Credit Card,Lucknow,D04144,C01611,SUCCESS,0
T6578E03AB11F,2025-02-21 15:02:39,M0008,284.07,Net Banking,Bengaluru,D02211,C02105,SUCCESS,0
TDA1661B9BEB9,2025-02-21 15:02:48,M0030,1785.16,UPI,Nagpur,D03673,C01240,SUCCESS,0
T8556D0312147,2025-02-21 15:03:00,M0004,3483.92,UPI,Nagpur,D03492,C00493,SUCCESS,0
T12B4019EDDEE,2025-02-21 15:03:39,M0059,2480.77,UPI,Chennai,D00586,C00900,SUCCESS,0
T7403B8D31EF0,2025-02-21 15:03:40,M0029,1935.94,Debit Card,Surat,D00822,C01010,FAILED,0
T6B2AD8E119AE,2025-02-21 15:03:51,M0050,2147.9,UPI,Jaipur,D00694,C01134,SUCCESS,0
TCBF6EF689852,2025-02-21 15:04:01,M0013,1871.31,Wallet,Chandigarh,D02773,C03501,SUCCESS,0
T3B6FACF1EF58,2025-02-21 15:05:57,M0015,1509.42,Debit Card,Delhi,D00584,C02533,SUCCESS,0
T2E63A8FDDC5E,2025-02-21 15:06:08,M0039,1791.13,Debit Card,Mumbai,D02503,C03657,SUCCESS,0
TF402E0AD1E03,2025-02-21 15:06:18,M0008,628.39,UPI,Bengaluru,D00268,C03435,SUCCESS,0
TB42034C44E43,2025-02-21 15:06:29,M0053,2128.76,UPI,Pune,D00323,C02102,SUCCESS,0
T9F0A848656A3,2025-02-21 15:06:38,M0041,1156.94,UPI,Indore,D01812,C03901,SUCCESS,0
TB20D4220399A,2025-02-21 15:08:30,M0051,840.03,Debit Card,Delhi,D03676,C03385,SUCCESS,0
T80105E2E0B09,2025-02-21 15:09:38,M0023,237.43,Credit Card,Jaipur,D02741,C00054,SUCCESS,0
T0041A29369C0,2025-02-21 15:10:00,M0046,4741.13,Credit Card,Chennai,D03125,C01320,SUCCESS,0
T6AE0CBAA90FC,2025-02-21 15:10:06,M0022,1930.51,UPI,Hyderabad,D01727,C00519,SUCCESS,0
T640E902E3ACB,2025-02-21 15:10:36,M0002,893.61,UPI,Delhi,D01636,C02200,SUCCESS,0
T81645B1A0596,2025-02-21 15:10:54,M0048,1243.13,Credit Card,Hyderabad,D02940,C03105,SUCCESS,0
T4231B49A4934,2025-02-21 15:11:20,M0006,2207.33,Net Banking,Hyderabad,D03939,C03760,SUCCESS,0
T38B3878AED55,2025-02-21 15:11:36,M0004,2240.06,Net Banking,Nagpur,D02854,C00079,SUCCESS,0
T9FD0B20B3789,2025-02-21 15:12:02,M0001,1038.86,UPI,Surat,D02692,C00833,SUCCESS,0
T712FDD75854F,2025-02-21 15:12:40,M0053,4133.9,UPI,Pune,D03008,C02026,SUCCESS,0
T71161CB63787,2025-02-21 15:13:05,M0015,1790.18,UPI,Delhi,D01413,C00983,SUCCESS,0
T671CA909D8C4,2025-02-21 15:13:17,M0053,2469.67,UPI,Pune,D00887,C01451,SUCCESS,0
T9A22FA306341,2025-02-21 15:14:03,M0055,1581.32,UPI,Kolkata,D02671,C03455,SUCCESS,0
TCC6388F6F97A,2025-02-21 15:14:35,M0030,3474.3,Debit Card,Nagpur,D04234,C02046,SUCCESS,0
TA017DF1AE7B1,2025-02-21 15:14:46,M0003,2434.65,UPI,Mumbai,D03390,C00752,SUCCESS,0
T10134A0D1123,2025-02-21 15:15:51,M0043,720.96,UPI,Nagpur,D02435,C02511,SUCCESS,0
T4FFCE6A27238,2025-02-21 15:16:02,M0003,1409.1,Wallet,Mumbai,D01148,C02813,SUCCESS,0
TFBA4881C4EB3,2025-02-21 15:16:04,M0042,2356.43,UPI,Bengaluru,D02914,C00257,SUCCESS,0
T32E8061E0B87,2025-02-21 15:16:20,M0052,3116.05,UPI,Delhi,D02150,C03896,SUCCESS,0
TEFC360933225,2025-02-21 15:16:32,M0009,2616.15,UPI,Nagpur,D01134,C01948,SUCCESS,0
T48A1768DB9B8,2025-02-21 15:16:46,M0005,253.36,Credit Card,Chennai,D03262,C01118,SUCCESS,0
T0544180248E2,2025-02-21 15:16:53,M0052,3297.26,Debit Card,Delhi,D02837,C01610,SUCCESS,0
TB16B905321AF,2025-02-21 15:16:55,M0048,1122.27,UPI,Hyderabad,D01395,C03381,SUCCESS,0
TB6DD6AC83FF0,2025-02-21 15:17:57,M0050,3194.65,Debit Card,Kolkata,D03659,C00174,SUCCESS,0
T03A5F5122840,2025-02-21 15:19:54,M0031,2456.61,UPI,Jaipur,D02173,C00751,SUCCESS,0
T2C2F722E193B,2025-02-21 15:20:36,M0045,1178.86,Debit Card,Kolkata,D01432,C01438,SUCCESS,0
T5128EB9E8563,2025-02-21 15:20:47,M0003,3375.82,Debit Card,Mumbai,D02307,C02977,SUCCESS,0
TF0C7F56B0163,2025-02-21 15:21:07,M0005,738.21,Debit Card,Chennai,D01082,C03850,SUCCESS,0
T52387556CC4A,2025-02-21 15:21:21,M0055,2225.59,Debit Card,Kolkata,D02930,C00340,SUCCESS,0
T37D86BE5EE4D,2025-02-21 15:21:25,M0024,784.36,UPI,Lucknow,D01567,C00885,SUCCESS,0
TBAEA7A8A05E2,2025-02-21 15:22:37,M0015,1753.87,Debit Card,Delhi,D03902,C01060,SUCCESS,0
T7F7B7524152D,2025-02-21 15:23:01,M0019,517.44,Credit Card,Mumbai,D04187,C00806,SUCCESS,0
TC44E06180697,2025-02-21 15:23:13,M0015,265.39,UPI,Delhi,D02154,C03983,SUCCESS,0
T8C9F8304FD04,2025-02-21 15:24:13,M0031,4296.17,UPI,Jaipur,D04347,C03024,SUCCESS,0
T0D0614B3240E,2025-02-21 15:24:54,M0047,1523.69,Debit Card,Bengaluru,D03570,C01976,SUCCESS,0
T49EACDC6D690,2025-02-21 15:25:08,M0030,1796.67,UPI,Nagpur,D01613,C01026,SUCCESS,0
TFF68966C8C23,2025-02-21 15:25:24,M0054,1182.98,Credit Card,Delhi,D03855,C03309,SUCCESS,0
TF1CA4CA3F2F1,2025-02-21 15:25:31,M0056,5613.21,UPI,Kochi,D03141,C01223,SUCCESS,0
T6D798AF86F7C,2025-02-21 15:25:31,M0060,3359.03,Wallet,Indore,D02612,C01127,SUCCESS,0
T2ED2440017DF,2025-02-21 15:26:08,M0003,2201.54,Net Banking,Mumbai,D03301,C03932,SUCCESS,0
T2247E7EB44FF,2025-02-21 15:27:44,M0019,949.45,Debit Card,Mumbai,D00418,C01088,SUCCESS,0
TFBE44D673B2F,2025-02-21 15:28:54,M0041,634.66,Credit Card,Indore,D03689,C03626,SUCCESS,0
TDABE7B5A729F,2025-02-21 15:29:04,M0015,1663.58,Debit Card,Jaipur,D04096,C03597,SUCCESS,0
T069A447ADF56,2025-02-21 15:29:08,M0015,755.69,Wallet,Delhi,D02522,C02125,SUCCESS,0
T954071155603,2025-02-21 15:29:14,M0042,4910.01,Debit Card,Bengaluru,D00987,C02521,SUCCESS,0
T0DAFD2338E14,2025-02-21 15:29:22,M0021,2051.04,Debit Card,Hyderabad,D04017,C00019,SUCCESS,0
T5CF3D5567BC5,2025-02-21 15:29:25,M0044,380.06,UPI,Pune,D_FRAUD_DEVICE,C02650,SUCCESS,1
TED8E9A5B8A1E,2025-02-21 15:29:45,M0046,2440.74,Debit Card,Chennai,D01594,C03292,SUCCESS,0
T900587EDF4D4,2025-02-21 15:30:13,M0055,1619.55,Wallet,Kolkata,D00669,C02265,SUCCESS,0
TA9F1CBEBFF73,2025-02-21 15:30:14,M0039,2367.59,UPI,Mumbai,D03794,C00606,SUCCESS,0
T450382BEAC26,2025-02-21 15:30:30,M0030,1643.77,Debit Card,Nagpur,D02934,C01874,SUCCESS,0
TC89CD5B6236F,2025-02-21 15:30:48,M0025,1826.55,UPI,Mumbai,D00685,C02312,SUCCESS,0
T0BD3F724D002,2025-02-21 15:30:54,M0049,5953.96,Net Banking,Indore,D01387,C02595,SUCCESS,0
TF11379194F7E,2025-02-21 15:30:55,M0040,1259.02,UPI,Delhi,D00079,C01562,SUCCESS,0
TDC3BE478459A,2025-02-21 15:30:56,M0049,4146.92,UPI,Indore,D00240,C01961,SUCCESS,0
TE44B315777FD,2025-02-21 15:31:10,M0045,891.04,UPI,Mumbai,D02775,C00354,SUCCESS,0
T9FCE4FB5F659,2025-02-21 15:31:16,M0037,4485.79,Net Banking,Indore,D02389,C02038,SUCCESS,0
T4A8140B31D73,2025-02-21 15:31:24,M0035,772.35,UPI,Lucknow,D01476,C00230,SUCCESS,0
TD5641C9800E9,2025-02-21 15:31:34,M0048,1517.88,Credit Card,Hyderabad,D01534,C03809,SUCCESS,0
TE61A4296FA48,2025-02-21 15:31:58,M0013,2394.99,Debit Card,Chandigarh,D02666,C00668,SUCCESS,0
TCFBB289BBA54,2025-02-21 15:32:10,M0016,1093.94,Debit Card,Lucknow,D02447,C03208,SUCCESS,0
TE8AF19E3BB3C,2025-02-21 15:33:29,M0009,3247.02,UPI,Nagpur,D00467,C02109,SUCCESS,0
T5753A1C7BCD7,2025-02-21 15:34:05,M0002,1088.43,Wallet,Delhi,D00064,C00795,SUCCESS,0
T764275EECB11,2025-02-21 15:36:24,M0051,594.57,UPI,Delhi,D00461,C01250,SUCCESS,0
TCFC68882D80A,2025-02-21 15:36:52,M0039,1437.6,UPI,Mumbai,D01086,C03853,SUCCESS,0
TB5759A1D98B3,2025-02-21 15:37:44,M0022,1045.62,UPI,Hyderabad,D01702,C00398,SUCCESS,0
TD88550F5CF08,2025-02-21 15:38:25,M0060,4079.25,UPI,Lucknow,D02839,C00982,SUCCESS,0
TEAC0DFFB3A83,2025-02-21 15:39:14,M0029,2662.15,UPI,Surat,D00097,C02483,SUCCESS,0
T7B7324567188,2025-02-21 15:39:28,M0010,373.74,UPI,Delhi,D02400,C02126,SUCCESS,0
TEB639A6704E8,2025-02-21 15:39:45,M0033,5019.89,UPI,Hyderabad,D03767,C00498,SUCCESS,0
T6E5B0BC9D3B3,2025-02-21 15:40:09,M0058,426.39,UPI,Lucknow,D01632,C01158,SUCCESS,0
TE795CEABF964,2025-02-21 15:40:12,M0026,330.62,UPI,Jaipur,D01112,C03816,SUCCESS,0
TDA7AFAD09790,2025-02-21 15:40:57,M0007,2258.78,UPI,Hyderabad,D01500,C03370,SUCCESS,0
TFF4EEC6E599A,2025-02-21 15:41:25,M0057,3583.25,Credit Card,Kolkata,D01232,C01373,SUCCESS,0
TF4563CE90661,2025-02-21 15:41:27,M0019,859.51,UPI,Mumbai,D02808,C02232,SUCCESS,0
T381A43A426AB,2025-02-21 15:41:32,M0014,546.17,Debit Card,Jaipur,D03649,C02753,SUCCESS,0
T989BB84FDD14,2025-02-21 15:41:36,M0055,2013.51,UPI,Kolkata,D01456,C00926,FAILED,0
T10FCC12BC0E0,2025-02-21 15:42:20,M0053,4409.83,Credit Card,Pune,D02058,C00724,SUCCESS,0
T3937F390DCB9,2025-02-21 15:42:35,M0021,5437.82,UPI,Hyderabad,D04462,C03850,SUCCESS,0
T0182C4B2A052,2025-02-21 15:42:37,M0050,3497.23,Credit Card,Kolkata,D01197,C00479,SUCCESS,0
T675E46121C0F,2025-02-21 15:43:16,M0007,2957.27,Credit Card,Hyderabad,D03168,C00002,SUCCESS,0
T3269E5F397AB,2025-02-21 15:43:33,M0046,2146.7,UPI,Chennai,D00761,C02911,SUCCESS,0
TD2DE499C4ED4,2025-02-21 15:43:51,M0033,3909.55,UPI,Hyderabad,D00258,C00584,SUCCESS,0
T03007B66AF79,2025-02-21 15:43:52,M0016,4232.4,UPI,Bengaluru,D01994,C01699,FAILED,1
T4CC70CE36CE9,2025-02-21 15:45:34,M0050,1711.68,UPI,Kolkata,D02294,C01207,SUCCESS,0
TC1899D8862CC,2025-02-21 15:45:38,M0058,956.62,UPI,Lucknow,D03024,C00566,SUCCESS,0
T069920688974,2025-02-21 15:46:32,M0013,1420.45,Net Banking,Chandigarh,D03941,C02260,SUCCESS,0
T5F87CE0553B9,2025-02-21 15:46:49,M0046,2848.74,UPI,Chennai,D03505,C02941,SUCCESS,0
T9E35D6C4D54B,2025-02-21 15:46:54,M0044,2379.62,Debit Card,Pune,D02341,C00120,FAILED,1
T1FA20CE10735,2025-02-21 15:47:11,M0044,96.66,Credit Card,Pune,D_FRAUD_DEVICE,C02220,SUCCESS,1
T276EA99A750B,2025-02-21 15:47:20,M0013,1204.75,UPI,Chandigarh,D02276,C01992,SUCCESS,0
TF25B63AD633C,2025-02-21 15:47:20,M0036,765.31,UPI,Chennai,D02670,C01912,SUCCESS,0
TC2E57ED0F67F,2025-02-21 15:47:41,M0010,418.14,Debit Card,Delhi,D01872,C02355,SUCCESS,0
TF7B22A653C5F,2025-02-21 15:50:18,M0060,3635.03,UPI,Indore,D01952,C01051,SUCCESS,0
TBB912293D136,2025-02-21 15:50:41,M0012,573.75,Debit Card,Nagpur,D03421,C03767,SUCCESS,0
T5011D8B1F60E,2025-02-21 15:51:23,M0053,2617.58,UPI,Pune,D01132,C00712,SUCCESS,0
T4410C578D03E,2025-02-21 15:51:25,M0052,1236.56,UPI,Delhi,D03419,C02647,SUCCESS,0
T659E185A48B1,2025-02-21 15:51:57,M0053,3384.22,UPI,Pune,D03503,C02846,SUCCESS,0
T4344FD4EE373,2025-02-21 15:52:21,M0042,4792.83,Credit Card,Pune,D01936,C00181,SUCCESS,0
T6CCD2D260E7A,2025-02-21 15:52:38,M0005,393.17,UPI,Chennai,D02455,C00801,SUCCESS,0
T51DB7DCAF43B,2025-02-21 15:53:26,M0022,1226.3,UPI,Hyderabad,D03828,C03753,SUCCESS,0
TC5A60BE6CE41,2025-02-21 15:54:06,M0019,1441.01,Credit Card,Mumbai,D02444,C02375,SUCCESS,0
T589B08626862,2025-02-21 15:54:11,M0051,213.95,Debit Card,Delhi,D02656,C01642,SUCCESS,0
T6759393F1268,2025-02-21 15:54:11,M0020,603.72,Debit Card,Delhi,D02168,C00892,SUCCESS,0
T7A2B2DF50ABA,2025-02-21 15:54:37,M0044,427.95,Debit Card,Pune,D01019,C02387,SUCCESS,0
T7F2E8AC28A7E,2025-02-21 15:54:37,M0052,1930.06,Credit Card,Hyderabad,D03483,C01073,SUCCESS,0
T980173E62415,2025-02-21 15:54:41,M0035,940.35,Debit Card,Lucknow,D02166,C03491,SUCCESS,0
T093D05BAFCBE,2025-02-21 15:54:49,M0048,2072.1,Credit Card,Hyderabad,D02166,C00632,SUCCESS,0
T968C854C8AA4,2025-02-21 15:55:01,M0052,3328.58,UPI,Delhi,D04085,C00508,SUCCESS,0
T7B705E56E74C,2025-02-21 15:55:26,M0050,1841.51,UPI,Kolkata,D02353,C02301,SUCCESS,0
T4C0D0371EF1F,2025-02-21 15:55:47,M0015,1293.49,Wallet,Delhi,D02974,C03266,SUCCESS,0
T714BB6C853D9,2025-02-21 15:55:50,M0017,3194.6,Debit Card,Pune,D02676,C03637,SUCCESS,0
T247C6A37FDC2,2025-02-21 15:57:23,M0004,1590.78,UPI,Nagpur,D01442,C01937,SUCCESS,0
TE5CB3614C502,2025-02-21 15:57:34,M0042,4358.37,Credit Card,Bengaluru,D00732,C00634,SUCCESS,0
T495C3ED6F63F,2025-02-21 15:58:52,M0010,33.8,Debit Card,Delhi,D02202,C03752,SUCCESS,0
T4B2DA356676A,2025-02-21 15:58:53,M0053,3929.47,UPI,Pune,D03920,C03379,SUCCESS,0
T80FF2E4D9EA7,2025-02-21 15:58:58,M0045,640.11,UPI,Kochi,D01843,C02522,SUCCESS,1
T52BC25E9D41E,2025-02-21 15:59:00,M0034,1677.62,UPI,Ahmedabad,D00967,C02078,SUCCESS,0
T0B5073F60493,2025-02-21 15:59:51,M0039,2364.28,UPI,Mumbai,D00847,C02243,SUCCESS,0
T2D3978794289,2025-02-21 16:00:00,M0015,1435.98,Debit Card,Kolkata,D01063,C02294,SUCCESS,0
T47B2D94BAD08,2025-02-21 16:00:03,M0001,2155.41,Debit Card,Surat,D01266,C01455,SUCCESS,0
T309A0E24D631,2025-02-21 16:01:26,M0014,530.76,Debit Card,Jaipur,D01340,C02069,SUCCESS,0
TA5CC9010E313,2025-02-21 16:01:34,M0039,1088.37,Credit Card,Mumbai,D01767,C02796,SUCCESS,0
T202D3788B0FD,2025-02-21 16:02:10,M0028,1663.77,Credit Card,Nagpur,D00751,C00757,SUCCESS,0
T80F8811564BF,2025-02-21 16:02:16,M0015,591.74,Debit Card,Delhi,D01284,C01306,SUCCESS,0
T6C4A0E918EA8,2025-02-21 16:02:57,M0039,1320.96,UPI,Mumbai,D02340,C03289,SUCCESS,0
T0C7B92F52BA8,2025-02-21 16:03:40,M0038,1685.69,Credit Card,Kochi,D03054,C00877,SUCCESS,0
TC0229A6D191A,2025-02-21 16:03:41,M0013,762.53,Debit Card,Chandigarh,D03846,C01478,SUCCESS,0
T6D241653C012,2025-02-21 16:03:52,M0030,2776.55,Debit Card,Pune,D03485,C03695,SUCCESS,0
TE6FBE1BF3EE4,2025-02-21 16:04:02,M0019,971.97,UPI,Mumbai,D03397,C03269,SUCCESS,0
T3DE670C18D4B,2025-02-21 16:04:12,M0030,2085.44,Debit Card,Nagpur,D00865,C03150,SUCCESS,0
T86C6E59150F8,2025-02-21 16:04:51,M0023,668.62,UPI,Chandigarh,D00731,C00147,SUCCESS,0
TB38CF9C0A93C,2025-02-21 16:05:10,M0042,7613.02,Net Banking,Bengaluru,D02712,C01997,SUCCESS,0
T4C96FB9371AD,2025-02-21 16:05:12,M0014,380.41,UPI,Chennai,D00219,C00124,SUCCESS,0
T6E1E5E594ED1,2025-02-21 16:05:17,M0050,2371.51,Debit Card,Kolkata,D00204,C03415,SUCCESS,0
T9D37141D6E83,2025-02-21 16:05:26,M0012,209.61,Debit Card,Nagpur,D03536,C01361,SUCCESS,0
TD7F5814189E5,2025-02-21 16:06:22,M0041,1075.74,Debit Card,Indore,D02235,C01067,SUCCESS,0
T897B4409A1DC,2025-02-21 16:06:34,M0006,1503.35,UPI,Hyderabad,D03260,C00962,SUCCESS,0
T76F805913385,2025-02-21 16:08:17,M0010,383.13,UPI,Delhi,D02656,C01541,SUCCESS,0
TCAC4103F9F3E,2025-02-21 16:08:17,M0029,1013.93,Wallet,Surat,D00491,C00516,SUCCESS,0
TA6609397DA20,2025-02-21 16:08:38,M0058,1345.82,UPI,Lucknow,D02086,C01531,SUCCESS,0
T3C37B4641675,2025-02-21 16:08:40,M0054,1895.05,Credit Card,Delhi,D00922,C00623,SUCCESS,0
TFB38B5E5F776,2025-02-21 16:08:49,M0010,265.7,UPI,Delhi,D00237,C01955,SUCCESS,0
T3CF95F70810D,2025-02-21 16:09:54,M0021,4349.59,UPI,Hyderabad,D02207,C01896,SUCCESS,0
T03624213994A,2025-02-21 16:09:54,M0044,279.72,Credit Card,Pune,D_FRAUD_DEVICE,C03179,SUCCESS,1
TDD0FECB0EAF3,2025-02-21 16:10:19,M0006,1016.99,Debit Card,Hyderabad,D00547,C03456,SUCCESS,0
T614D15E08CA3,2025-02-21 16:10:49,M0040,502.68,Credit Card,Indore,D02199,C00321,SUCCESS,0
TFABBE5C34852,2025-02-21 16:11:23,M0056,3087.81,Net Banking,Kochi,D01169,C02136,SUCCESS,0
T16C3638675FD,2025-02-21 16:13:11,M0053,3159.84,Debit Card,Pune,D02205,C00236,SUCCESS,0
T4A7C89B583C0,2025-02-21 16:14:15,M0013,781.03,UPI,Chandigarh,D01432,C02311,SUCCESS,0
